index,temperature_avg,rainfall_mm,humidity_avg,woodfuel_production_m3,clean_fuel_access
2010-02-14,17.16649121854441,0.16677740960378246,62.704424459135126,25339.253789515446,2.051647624026483
2010-02-15,17.237823434161903,0.16677740960378246,62.58777989151404,26684.104796398155,2.1655509419719876
2010-02-16,17.3099741423085,0.16677740960378246,62.473331724679916,24756.473273400512,2.1898661472586047
2010-02-17,17.382921963172247,0.16677740960378246,62.36111387209457,28466.290404619358,1.9158274450661819
2010-02-18,17.45664528073948,0.16677740960378246,62.25115958632959,26874.152368992683,2.119267470575508
2010-02-19,17.531122249200113,0.16677740960378246,62.143501449212856,24260.915199626837,2.158751581019726
2010-02-20,17.60633079942106,0.16677740960378246,62.03817136217384,23578.542567980832,2.0510993889191234
2010-02-21,17.682248645485746,0.16677740960378246,61.93520053679055,25377.710582967422,2.1237253873736996
2010-02-22,17.758853291297946,0.16677740960378246,61.83461948554084,25617.349599068137,2.135309783303341
2010-02-23,17.836122037247844,0.16677740960378246,61.736458012760906,19907.342399475343,2.137595635105674
2010-02-24,17.914031986938415,0.16677740960378246,61.64074520581363,27692.424606948895,2.077780391235686
2010-02-25,17.992560053970134,0.16677740960378246,61.54750942646937,22977.13612659759,2.149384668276604
2010-02-26,18.071682968781964,0.16677740960378246,61.45677830250173,25245.003726761803,2.2401722222426925
2010-02-27,18.151377285546634,0.16677740960378246,61.36857871950089,26433.626457730494,2.002689325143926
2010-02-28,18.23161938911814,0.16677740960378246,61.28293681290678,24121.095649015588,2.1493961946356976
2010-03-01,18.312385502029432,3.4536733442230503,61.199877960264644,25382.902205167014,1.8875311351716377
2010-03-02,18.393651691538178,3.4536733442230503,61.11942677370507,25005.31093531738,2.0612914568730853
2010-03-03,18.475393876718556,3.4536733442230503,61.04160709265091,27481.409614730026,2.1447915632929506
2010-03-04,18.557587835596955,3.4536733442230503,60.96644197675315,24917.892896867023,1.992704193562122
2010-03-05,18.640209212329474,3.4536733442230503,60.89395369905784,22518.05716550847,1.8902455694553264
2010-03-06,18.723233524419065,3.4536733442230503,60.82416373940606,26062.45910918208,2.037980161169969
2010-03-07,18.80663616997025,3.4536733442230503,60.757092778069065,25776.988633350116,2.192934081913781
2010-03-08,18.890392434979173,3.4536733442230503,60.69276068962021,26394.415582251902,2.13077440023453
2010-03-09,18.974477500656903,3.4536733442230503,60.631186537045686,29099.360616531812,2.2165107902193983
2010-03-10,19.05886645078378,3.4536733442230503,60.572388566095796,26741.92595133327,2.1083710279319425
2010-03-11,19.143534279092613,3.4536733442230503,60.51638419987829,26343.722601722646,2.0010485929590835
2010-03-12,19.228455896678593,3.4536733442230503,60.46319003369554,21152.487748721654,2.1431810697376337
2010-03-13,19.313606139433677,3.4536733442230503,60.41282183012704,23191.54554770793,2.188708403385437
2010-03-14,19.398959775503236,3.4536733442230503,60.36529451435851,26032.442785821564,2.178762224057427
2010-03-15,19.484491512762826,3.4536733442230503,60.32062216975936,23680.09296478337,2.0709615603302556
2010-03-16,19.570176006312767,3.4536733442230503,60.278818033709385,25597.71740244216,2.130660079570883
2010-03-17,19.6559878659884,3.4536733442230503,60.23989449367632,29384.913916235426,2.2149734058996056
2010-03-18,19.74190166388373,3.4536733442230503,60.2038630835451,26273.2038112483,2.06754318261413
2010-03-19,19.82789194188627,3.4536733442230503,60.17073448020018,23265.048777041302,2.1750300513219454
2010-03-20,19.913933219220826,3.4536733442230503,60.140518500361694,24129.44043374033,2.2135218797863927
2010-03-21,20.0,3.4536733442230503,60.11322409767659,25005.711176089633,2.0784118938543075
2010-03-22,20.086066780779174,3.4536733442230503,60.088859360065456,27756.605275281643,2.2490029541971785
2010-03-23,20.17210805811373,3.4536733442230503,60.06743150732586,26590.74494023763,2.060580876635057
2010-03-24,20.25809833611627,3.4536733442230503,60.04894688899302,25476.531574719625,2.1759335881492414
2010-03-25,20.3440121340116,3.4536733442230503,60.0334109824583,23268.47869663642,2.0448486486877067
2010-03-26,20.429823993687233,3.4536733442230503,60.02082839134608,22406.655414286244,2.004249084614067
2010-03-27,20.515508487237174,3.4536733442230503,60.011202844149665,23113.838611201747,2.269508730608808
2010-03-28,20.601040224496764,3.4536733442230503,60.004537193126424,24463.287663255207,2.2444987461470562
2010-03-29,20.686393860566323,3.4536733442230503,60.000833413452625,23638.47225945552,2.013567765874866
2010-03-30,20.771544103321407,3.4536733442230503,60.0000926026381,24095.188746913558,1.9517529829032771
2010-03-31,20.856465720907387,3.4536733442230503,60.00231498020109,23953.481090322406,2.0449465619555354
2010-04-01,20.94113354921622,3.4536733442230503,60.00749988760317,25792.429067753004,2.168375418706513
2010-04-02,21.025522499343097,3.4536733442230503,60.01564578844436,25522.569742451462,2.0396740549662344
2010-04-03,21.109607565020827,3.4536733442230503,60.02675026891845,23126.50253722191,2.0853900630077824
2010-04-04,21.19336383002975,3.4536733442230503,60.04081003852821,24746.814702843254,2.141480233745246
2010-04-05,21.276766475580935,3.4536733442230503,60.057820931060476,28281.015928189405,2.061996473825675
2010-04-06,21.359790787670526,3.4536733442230503,60.07777790582068,22095.43648364254,2.2118639281651586
2010-04-07,21.442412164403045,3.4536733442230503,60.100675049126465,27913.31040167867,2.194573117721772
2010-04-08,21.524606123281444,3.4536733442230503,60.12650557606014,24048.479268221185,2.101357677614867
2010-04-09,21.606348308461822,3.4536733442230503,60.15526183247908,24508.616332626876,2.0808331184696596
2010-04-10,21.687614497970568,3.4536733442230503,60.18693529728391,23968.35135995778,2.029241776426907
2010-04-11,21.76838061088186,3.4536733442230503,60.22151658494343,24892.665416062828,2.0885350244109997
2010-04-12,21.848622714453366,3.4536733442230503,60.2589954482758,26593.776728806813,1.8739280840369614
2010-04-13,21.928317031218036,3.4536733442230503,60.29936078148493,24231.29244814508,2.0519849013200315
2010-04-14,22.007439946029866,3.4536733442230503,60.34260062345145,28379.39207633106,2.2301924952330423
2010-04-15,22.085968013061585,3.4536733442230503,60.388702161276996,27024.27494939146,2.1656050095478396
2010-04-16,22.163877962752156,3.4536733442230503,60.437651734080944,27520.15884752827,2.1878297680267584
2010-04-17,22.241146708702054,3.4536733442230503,60.489434837048464,25259.04895050799,2.0513468877610888
2010-04-18,22.317751354514254,3.4536733442230503,60.544036125728574,24095.83484680989,1.907021609984365
2010-04-19,22.39366920057894,3.4536733442230503,60.601439420581045,30295.77752883419,2.0543845748948195
2010-04-20,22.468877750799887,3.4536733442230503,60.66162771177075,23724.760078948326,2.1281520543543904
2010-04-21,22.54335471926052,3.4536733442230503,60.724583164208035,28033.299636252934,1.9340477575043933
2010-04-22,22.617078036827753,3.4536733442230503,60.790287122833654,24330.310257755962,2.1909474760609062
2010-04-23,22.6900258576915,3.4536733442230503,60.858720118146664,24160.401491146426,2.154642098533092
2010-04-24,22.762176565838097,3.4536733442230503,60.92986187197364,26663.90949559787,2.0575378998359994
2010-04-25,22.83350878145559,3.4536733442230503,61.00369130347757,22449.754421155474,2.1421529793854073
2010-04-26,22.904001367269004,3.4536733442230503,61.080186535404515,28948.709899291585,2.0977091498637614
2010-04-27,22.973633434803816,3.4536733442230503,61.15932490056636,25655.795289265665,1.9602646697261885
2010-04-28,23.04238435057563,3.4536733442230503,61.24108294855757,25839.054034320885,2.1753033837242945
2010-04-29,23.110233742204336,3.4536733442230503,61.32543645270403,24339.131318002328,2.101448609471792
2010-04-30,23.177161504450886,3.4536733442230503,61.41236041724197,23419.867816123264,2.093543611772554
2010-05-01,23.243147805174907,3.4536733442230503,61.50182908472472,26715.387402623484,2.1253894703336074
2010-05-02,23.30817309121139,3.4536733442230503,61.593815943655216,25460.436103836757,2.076818870956626
2010-05-03,23.372218094164726,3.4536733442230503,61.68829373634192,27483.05821774069,1.9685621468493106
2010-05-04,23.435263836118335,3.4536733442230503,61.78523446697586,24669.695603012722,2.1530899972865307
2010-05-05,23.497291635258236,3.4536733442230503,61.88460940992639,22880.23168575003,1.9574490145686352
2010-05-06,23.558283111408873,3.4536733442230503,61.986389118253236,26025.618224075704,2.1545454096864067
2010-05-07,23.618220191479562,3.4536733442230503,62.09054343243223,23383.095817414138,2.124457879187111
2010-05-08,23.677085114819928,3.4536733442230503,62.197041489292246,24437.33749339092,2.1941012936920345
2010-05-09,23.734860438482777,3.4536733442230503,62.30585173116062,22002.94334216603,2.149940209188158
2010-05-10,23.791529042392813,3.4536733442230503,62.41694191521437,23995.78854674775,1.7301942661681513
2010-05-11,23.84707413441969,3.4536733442230503,62.53027912303445,28756.10835254431,1.9973163928823618
2010-05-12,23.901479255353877,3.4536733442230503,62.645829770360145,27108.44331890845,2.0430733717818157
2010-05-13,23.954728283783886,3.4536733442230503,62.763559617040876,25845.166609217293,2.071098936775341
2010-05-14,24.006805440873382,3.4536733442230503,62.883433777182255,23453.47157960916,2.0937233761481746
2010-05-15,24.057695295036805,3.4536733442230503,63.00541672948353,23005.25517886694,2.2322168648732985
2010-05-16,24.10738276651207,3.4536733442230503,63.12947232776333,26249.484392971724,2.077069810993651
2010-05-17,24.15585313182904,3.4536733442230503,63.25556381167055,25113.204060940272,1.9553069074717935
2010-05-18,24.203092028172392,3.4536733442230503,63.38365381757722,26135.672023444386,1.9397185229324418
2010-05-19,24.24908545763764,3.4536733442230503,63.51370438965019,19665.387982770233,2.010272838894785
2010-05-20,24.293819791379015,3.4536733442230503,63.64567699109823,23531.97672384454,2.28892512797369
2010-05-21,24.337281773647984,3.4536733442230503,63.77953251559133,26334.75122713274,2.170806756507142
2010-05-22,24.379458525721216,3.4536733442230503,63.91523129884874,25444.65521542639,2.112847867839548
2010-05-23,24.42033754971682,3.4536733442230503,64.05273313039237,23204.35437588613,2.0031745931763947
2010-05-24,24.459906732297743,3.4536733442230503,64.19199726546199,23411.855231786725,2.0217237756809947
2010-05-25,24.498154348261217,3.4536733442230503,64.33298243708882,20951.951272458806,1.9601224818618308
2010-05-26,24.53506906401318,3.4536733442230503,64.4756468683238,25000.879518604506,2.079194664810161
2010-05-27,24.570639940926668,3.4536733442230503,64.61994828461701,20802.313835506815,2.090768974665229
2010-05-28,24.604856438583173,3.4536733442230503,64.7658439263445,22246.80269826638,1.9682048484287336
2010-05-29,24.637708417895983,3.4536733442230503,64.91329056147896,28942.49199191282,2.1230512777538295
2010-05-30,24.669186144114626,3.4536733442230503,65.06224449840023,28234.208953631045,2.108466441313694
2010-05-31,24.699280289709478,3.4536733442230503,65.21266159884212,25126.816403018514,1.9824060843939955
2010-06-01,24.727981937135713,3.4536733442230503,65.36449729097149,25821.96664641276,2.249182283502597
2010-06-02,24.755282581475768,3.4536733442230503,65.51770658259589,24585.273402748855,2.235311418395387
2010-06-03,24.781174132959528,3.4536733442230503,65.6722440744957,26052.052481817635,2.1530428476244503
2010-06-04,24.805648919361502,3.4536733442230503,65.82806397387684,24653.26709337484,1.9741653384359215
2010-06-05,24.828699688274273,3.4536733442230503,65.98512010794028,23086.407935547177,2.0794979439312598
2010-06-06,24.850319609257536,3.4536733442230503,66.14336593756393,24124.363201427,2.230024875560613
2010-06-07,24.8705022758621,3.4536733442230503,66.30275457109327,26171.633162388043,2.104246873160753
2010-06-08,24.889241707528285,3.4536733442230503,66.46323877823629,26289.936353984416,2.2205905564776063
2010-06-09,24.906532351358045,3.4536733442230503,66.62477100405887,28719.035334820735,2.053597829306292
2010-06-10,24.92236908376046,3.4536733442230503,66.78730338307635,26284.698512921117,1.9742855389704794
2010-06-11,24.93674721196993,3.4536733442230503,66.95078775343711,26210.90874753917,2.1003371328836704
2010-06-12,24.949662475436767,3.4536733442230503,67.11517567119391,28546.504045069705,2.2577237724048715
2010-06-13,24.96111104708966,3.4536733442230503,67.28041842465895,26487.995424441724,2.169422674839236
2010-06-14,24.971089534469762,3.4536733442230503,67.44646704883813,24617.038391436658,2.053099215627281
2010-06-15,24.979594980735897,3.4536733442230503,67.6132723399405,21845.92276971493,2.0833172212281057
2010-06-16,24.986624865540776,3.4536733442230503,67.78078486995834,20777.657560333297,2.1090521905513624
2010-06-17,24.99217710577782,3.4536733442230503,67.9489550013138,19969.05123250668,2.07441630924864
2010-06-18,24.996250056198416,3.4536733442230503,68.11773290156756,22107.94395347907,2.1874711101052684
2010-06-19,24.998842509899454,3.4536733442230503,68.28706855818523,30126.738254647113,1.9297579233354107
2010-06-20,24.99995369868095,3.4536733442230503,68.4569117933572,28244.581919695876,2.0312576329536403
2010-06-21,24.999583293273687,3.4536733442230503,68.62721227886735,29184.13481800304,2.136268563085749
2010-06-22,24.997731403436788,3.4536733442230503,68.79791955100647,24212.238909183503,2.1125297602414594
2010-06-23,24.994398577925168,3.4536733442230503,68.96898302552565,26149.11498493321,1.9732484767087985
2010-06-24,24.98958580432696,3.4536733442230503,69.14035201262554,24656.27148990173,2.0718700452208556
2010-06-25,24.98329450877085,3.4536733442230503,69.3119757319768,22093.879212654723,2.0660693357661004
2010-06-26,24.97552655550349,3.4536733442230503,69.48380332776746,24954.63077341892,2.0166754932505637
2010-06-27,24.96628424633707,3.4536733442230503,69.65578388377254,23041.06241172507,2.0935412202424413
2010-06-28,24.955570319967272,3.4536733442230503,69.82786643844166,24597.882995128824,2.149076648774084
2010-06-29,24.943387951161704,3.4536733442230503,70.0,26805.793414122396,2.1255509055030397
2010-06-30,24.929740749819153,3.4536733442230503,70.17213356155834,24249.530537651684,2.112466992833521
2010-07-01,24.91463275989991,3.4536733442230503,70.34421611622746,26899.917882595724,2.1290217185630866
2010-07-02,24.89806845822745,3.4536733442230503,70.51619667223254,25789.850083691457,2.0771178226701035
2010-07-03,24.88005275316184,3.4536733442230503,70.6880242680232,23780.948897093243,1.9964714141099047
2010-07-04,24.860590983145308,3.4536733442230503,70.85964798737446,24136.12899452371,2.0721776350350174
2010-07-05,24.83968891512032,3.4536733442230503,71.03101697447435,26620.40039050643,2.139338589333585
2010-07-06,24.817352742820745,3.4536733442230503,71.20208044899353,27651.539647148093,2.194384374285334
2010-07-07,24.79358908493648,3.4536733442230503,71.37278772113265,26398.288365713026,2.235342480871299
2010-07-08,24.76840498315223,3.4536733442230503,71.5430882066428,26123.512835117093,2.116747011830885
2010-07-09,24.741807900060856,3.4536733442230503,71.71293144181477,24329.539034197944,2.2949217719997788
2010-07-10,24.713805716952102,3.4536733442230503,71.88226709843244,23834.289008021744,2.024868532348792
2010-07-11,24.684406731477157,3.4536733442230503,72.0510449986862,23996.781180277827,1.9574895269431076
2010-07-12,24.653619655189896,3.4536733442230503,72.21921513004166,27183.586419382984,2.0631988931971352
2010-07-13,24.621453610965467,3.4536733442230503,72.3867276600595,26084.570099558223,2.141001200787189
2010-07-14,24.58791813029697,3.4536733442230503,72.55353295116187,24752.76428600663,2.0207666153085952
2010-07-15,24.55302315047108,3.4536733442230503,72.71958157534105,24795.14963013388,2.1756463546386358
2010-07-16,24.516779011623424,3.4536733442230503,72.88482432880609,24607.581861590214,2.00490638302247
2010-07-17,24.479196453674547,3.4536733442230503,73.04921224656289,20586.591055783112,2.046992669911816
2010-07-18,24.440286613147464,3.4536733442230503,73.21269661692365,24751.960933173475,2.2665767496430758
2010-07-19,24.400061019867678,3.4536733442230503,73.37522899594113,21933.83817765544,2.13558676243222
2010-07-20,24.35853159354661,3.4536733442230503,73.53676122176371,23078.298797074687,2.1220733772300013
2010-07-21,24.315710640249556,3.4536733442230503,73.69724542890673,23553.296779434637,2.119310475751961
2010-07-22,24.271610848749134,3.4536733442230503,73.85663406243607,26230.996157353373,1.976372808735949
2010-07-23,24.226245286765316,3.4536733442230503,74.01487989205972,26133.439417856305,2.155347162082905
2010-07-24,24.179627397093185,3.4536733442230503,74.17193602612316,24072.49052471476,2.1256698395790568
2010-07-25,24.131770993619547,3.4536733442230503,74.3277559255043,25131.687292812654,2.316429638658451
2010-07-26,24.08269025722958,3.4536733442230503,74.48229341740411,28380.076201749656,2.1309363027517656
2010-07-27,24.032399731604723,3.4536733442230503,74.63550270902851,23716.49029142217,2.3153494817162765
2010-07-28,23.98091431891308,3.4536733442230503,74.78733840115788,23647.425359773122,2.0852487832356523
2010-07-29,23.928249275393572,3.4536733442230503,74.93775550159977,27485.561698521506,2.258806971356665
2010-07-30,23.874420206835204,3.4536733442230503,75.08670943852104,30149.95682205589,2.115510822050966
2010-07-31,23.819443063952715,3.4536733442230503,75.2341560736555,27613.642394066923,2.240483291551131
2010-08-01,23.763334137660042,3.4536733442230503,75.38005171538299,24027.7334994671,2.198895526754959
2010-08-02,23.70611005424298,3.4536733442230503,75.5243531316762,24644.840534439587,2.2783690248456208
2010-08-03,23.647787770432437,3.4536733442230503,75.66701756291118,26550.5478353115,2.142334524159376
2010-08-04,23.58838456837981,3.4536733442230503,75.80800273453801,26082.16908376242,2.133675165277508
2010-08-05,23.527918050535888,3.4536733442230503,75.94726686960763,23023.770429419874,2.101068081499215
2010-08-06,23.466406134434887,3.4536733442230503,76.08476870115126,26240.314930683842,2.164276691964222
2010-08-07,23.40386704738508,3.4536733442230503,76.22046748440867,22216.38284125121,2.0264935259276924
2010-08-08,23.340319321067668,3.4536733442230503,76.35432300890177,22784.90388159813,2.1304725607557318
2010-08-09,23.275781786045428,3.4536733442230503,76.48629561034981,23400.6119412591,1.944111491936044
2010-08-10,23.21027356618282,3.4536733442230503,76.61634618242279,27263.387245589012,2.0356475388596733
2010-08-11,23.143814072979172,3.4536733442230503,76.74443618832946,28324.33369731357,2.153502040352142
2010-08-12,23.07642299981664,3.4536733442230503,76.87052767223668,26285.577005533018,1.993587613911742
2010-08-13,23.00812031612461,3.4536733442230503,76.99458327051647,26137.998770797552,2.0334761513689448
2010-08-14,22.938926261462367,3.4536733442230503,77.11656622281775,24253.173816367555,2.2883800597370403
2010-08-15,22.868861339521622,3.4536733442230503,77.23644038295913,26560.760829152736,1.9495476999442263
2010-08-16,22.797946312050883,3.4536733442230503,77.35417022963985,25562.0597489947,2.1664002972631557
2010-08-17,22.726202192703255,3.4536733442230503,77.46972087696555,25569.769895902493,2.20259438565446
2010-08-18,22.653650240809668,3.4536733442230503,77.58305808478562,24214.46297486996,2.0464357166192713
2010-08-19,22.580311955079264,3.4536733442230503,77.69414826883937,21834.994541377797,2.1500165700505462
2010-08-20,22.50620906722888,3.4536733442230503,77.80295851070775,24970.22085686622,2.1614593674928186
2010-08-21,22.43136353554345,3.4536733442230503,77.90945656756777,27883.779228323525,2.17166215733317
2010-08-22,22.35579753836932,3.4536733442230503,78.01361088174677,23908.757030526936,2.0538298107311133
2010-08-23,22.279533467542294,3.4536733442230503,78.11539059007362,28681.057360303,2.0332901004237525
2010-08-24,22.202593921752474,3.4536733442230503,78.21476553302415,27614.724760753055,2.0820175803691066
2010-08-25,22.125001699847772,3.4536733442230503,78.31170626365808,24340.13516816569,1.9947934852119937
2010-08-26,22.046779794078105,3.4536733442230503,78.40618405634478,23724.061339872038,2.1017511954141126
2010-08-27,21.967951383282333,3.4536733442230503,78.49817091527528,22917.406374474158,2.0689005169662784
2010-08-28,21.888539826019823,3.4536733442230503,78.58763958275803,22376.259282177798,2.0696270751936865
2010-08-29,21.808568653648837,3.4536733442230503,78.67456354729597,22669.561533808395,2.0519315531297675
2010-08-30,21.728061563353666,3.4536733442230503,78.75891705144242,26691.967634174925,2.1695282053084597
2010-08-31,21.64704241112265,3.4536733442230503,78.84067509943364,24108.338482789455,2.043063423423931
2010-09-01,21.565535204679136,3.4536733442230503,78.91981346459548,28042.76416653951,2.2448626683953354
2010-09-02,21.483564096367452,3.4536733442230503,78.99630869652243,29657.019169986885,2.2499233008903903
2010-09-03,21.401153375996078,3.4536733442230503,79.07013812802636,24354.52073571464,1.9589803605035232
2010-09-04,21.318327463640035,3.4536733442230503,79.14127988185334,19784.940476504027,2.042953360993669
2010-09-05,21.235110902404678,3.4536733442230503,79.20971287716634,22055.211530195058,2.2126986121533903
2010-09-06,21.15152835115306,3.4536733442230503,79.27541683579197,22898.119841894484,2.108828103956047
2010-09-07,21.06760457719898,3.4536733442230503,79.33837228822925,22096.347905756265,2.054771498451533
2010-09-08,20.983364448967883,3.4536733442230503,79.39856057941896,23490.831337751235,2.1090317578223154
2010-09-09,20.89883292862781,3.4536733442230503,79.45596387427142,27974.096126708348,2.1755552029330225
2010-09-10,20.814035064692586,3.4536733442230503,79.51056516295154,23484.57307862663,2.230312124082105
2010-09-11,20.728995984599376,3.4536733442230503,79.56234826591906,24701.038439062446,2.0837951871129734
2010-09-12,20.643740887262908,3.4536733442230503,79.611297838723,22318.18524148671,1.934539681977074
2010-09-13,20.558295035608477,3.4536733442230503,79.65739937654855,25225.618720068287,2.2481093906457397
2010-09-14,20.472683749085995,3.4536733442230503,79.70063921851508,26883.532207849723,1.9829923058503873
2010-09-15,20.386932396167314,3.4536733442230503,79.7410045517242,25510.766015536516,2.040911965648289
2010-09-16,20.301066386828964,3.4536733442230503,79.77848341505657,25498.203668129783,2.241898602434418
2010-09-17,20.215111165022652,3.4536733442230503,79.81306470271609,23587.538428707325,2.094031521479475
2010-09-18,20.129092201135666,3.4536733442230503,79.84473816752092,26003.772246059492,2.104768690058335
2010-09-19,20.043034984443445,3.4536733442230503,79.87349442393986,25768.862485974067,2.157654766265519
2010-09-20,19.95696501555656,3.4536733442230503,79.89932495087353,24159.253473505774,2.008226106799253
2010-09-21,19.870907798864337,3.4536733442230503,79.92222209417932,27823.252086101867,2.0802810530972877
2010-09-22,19.784888834977348,3.4536733442230503,79.94217906893952,24882.65550309844,2.1377428209134948
2010-09-23,19.698933613171036,3.4536733442230503,79.9591899614718,22007.226109867697,2.133158993540902
2010-09-24,19.613067603832683,3.4536733442230503,79.97324973108155,26074.829288204226,2.026275213571932
2010-09-25,19.527316250914005,3.4536733442230503,79.98435421155564,23856.721008737655,2.211458232906833
2010-09-26,19.441704964391526,3.4536733442230503,79.99250011239684,24530.631889219505,2.0358361940679046
2010-09-27,19.356259112737096,3.4536733442230503,79.99768501979891,21036.203224063047,2.0785590361247586
2010-09-28,19.271004015400628,3.4536733442230503,79.99990739736191,29091.791319161763,2.1849183059033064
2010-09-29,19.185964935307418,3.4536733442230503,79.99916658654737,23412.115555473294,2.31321233257551
2010-09-30,19.10116707137219,3.4536733442230503,79.99546280687358,25161.310251280178,1.9790900392997839
2010-10-01,19.01663555103212,3.4536733442230503,79.98879715585034,23801.537753870223,2.1529256610670844
2010-10-02,18.932395422801022,3.4536733442230503,79.97917160865393,24246.28799450301,2.081454956368759
2010-10-03,18.84847164884694,3.4536733442230503,79.96658901754171,24682.135216034996,2.1044692811814176
2010-10-04,18.764889097595322,3.4536733442230503,79.95105311100697,24511.689237891012,2.0379410842925956
2010-10-05,18.681672536359965,3.4536733442230503,79.93256849267414,24618.79980617859,2.191530425349253
2010-10-06,18.59884662400392,3.4536733442230503,79.91114063993454,22603.941739353086,2.0475369764741047
2010-10-07,18.516435903632548,3.4536733442230503,79.88677590232341,24736.810949402214,2.3332815493260437
2010-10-08,18.434464795320867,3.4536733442230503,79.8594814996383,25619.60507035507,2.142275861074118
2010-10-09,18.35295758887735,3.4536733442230503,79.82926551979982,24121.421635135575,2.0251489836317322
2010-10-10,18.271938436646334,3.4536733442230503,79.7961369164549,25676.12217784801,2.1757810168376897
2010-10-11,18.191431346351163,3.4536733442230503,79.76010550632368,27356.69550625492,2.1690570074387914
2010-10-12,18.111460173980177,3.4536733442230503,79.72118196629062,26373.166834254334,1.9685387433341566
2010-10-13,18.032048616717667,3.4536733442230503,79.67937783024064,24420.589265948936,1.917587382180342
